source,subject,price_raw,price_clean,odo,year,age,condition,km_per_year,battery_status,description
otodien_B2C,🎯 VINFAST VF 3 NEW 100% – NHẬN BÁO GIÁ VÀ TƯ VẤN NGAY HÔM NAY,296 triệu,296000000,0.0,2026.0,0,Mới,0.0,Thuê pin,"⚡ VinFast VF 3 là mẫu mini SUV thuần điện nổi bật với thiết kế nhỏ gọn, cá tính và khả năng vận hành linh hoạt. Xe phù hợp cho khách hàng trẻ, gia đình nhỏ, người mua xe lần đầu hoặc nhu cầu di chuyển hằng ngày trong đô thị. Với chi phí vận hành tiết kiệm và nhiều công nghệ hiện đại, VF 3 đang là một trong những mẫu xe điện được quan tâm nhất hiện nay.

🎁 XE NEW 100% CHÍNH HÃNG

✅ Có sẵn xe với nhiều màu sắc lựa chọn.
✅ Hỗ trợ trả góp lên đến 80% giá trị xe.
✅ Hỗ trợ đăng ký, đăng kiểm và giao xe trên toàn quốc.
✅ Bảo hành chính hãng theo tiêu chuẩn VinFast.
✅ Cập nhật báo giá và chương trình bán hàng mới nhất từ VinFast.

✨ Điểm nổi bật của VinFast VF 3

✔️ Thiết kế mini SUV hiện đại, trẻ trung và đậm phong cách cá nhân.
✔️ Kích thước nhỏ gọn, dễ dàng di chuyển và đỗ xe trong đô thị.
✔️ Động cơ điện vận hành êm ái, tiết kiệm chi phí sử dụng.
✔️ Nội thất tối ưu không gian với nhiều tiện nghi phục vụ nhu cầu hằng ngày.
✔️ Phù hợp cho đi học, đi làm, đưa đón gia đình và kinh doanh dịch vụ.

📞 Liên hệ ngay để nhận báo giá VinFast VF 3 mới nhất, tư vấn trả góp, tính chi phí lăn bánh và cập nhật chương trình bán hàng chính hãng. SĐT liên hệ: 076321**** Hiện số"
otodien_B2C,"🚗 VINFAST VF 2 NEW 100% – MINI SUV ĐIỆN THÔNG MINH, NHỎ GỌN, SẴN SÀNG ĐÓN ĐẦU",188 triệu,188000000,0.0,2026.0,0,Mới,0.0,Thuê pin,"⚡ VinFast VF 2 là mẫu mini SUV điện thế hệ mới hướng đến khách hàng trẻ, gia đình nhỏ và người thường xuyên di chuyển trong đô thị. Với thiết kế hiện đại, kích thước nhỏ gọn cùng nhiều công nghệ thông minh, VF 2 mang đến giải pháp di chuyển xanh, tiết kiệm và thuận tiện cho cuộc sống hằng ngày.

🎁 XE NEW 100% CHÍNH HÃNG

✅ Hỗ trợ tư vấn đặt xe và cập nhật lịch mở bán mới nhất.
✅ Hỗ trợ trả góp lên đến 80% giá trị xe.
✅ Hỗ trợ đăng ký, đăng kiểm và giao xe trên toàn quốc khi xe được bàn giao.
✅ Bảo hành chính hãng theo tiêu chuẩn VinFast.
✅ Cập nhật báo giá và chính sách bán hàng mới nhất từ VinFast.

✨ Điểm nổi bật của VinFast VF 2

✔️ Thiết kế mini SUV hiện đại, trẻ trung và cá tính.
✔️ Kích thước nhỏ gọn, linh hoạt khi di chuyển trong đô thị đông đúc.
✔️ Động cơ điện vận hành êm ái, tiết kiệm chi phí sử dụng.
✔️ Nội thất tối ưu không gian, đáp ứng tốt nhu cầu di chuyển hằng ngày.
✔️ Trang bị nhiều tiện ích và công nghệ an toàn theo định hướng xe điện thế hệ mới.

📞 Liên hệ ngay để đăng ký nhận thông tin VinFast VF 2, cập nhật thời gian mở bán, dự kiến giá bán, chính sách ưu đãi và tư vấn phương án sở hữu phù hợp ngay từ hôm nay. SĐT liên hệ: 039229**** Hiện số"
otodien_B2C,"💥 VINFAST VF 3 NEW 100% – HỖ TRỢ TRẢ GÓP, THỦ TỤC NHANH",285 triệu,285000000,0.0,2026.0,0,Mới,0.0,Thuê pin,"⚡ VinFast VF 3 là mẫu mini SUV thuần điện nổi bật với thiết kế nhỏ gọn, cá tính và khả năng vận hành linh hoạt. Xe phù hợp cho khách hàng trẻ, gia đình nhỏ, người mua xe lần đầu hoặc nhu cầu di chuyển hằng ngày trong đô thị. Với chi phí vận hành tiết kiệm và nhiều công nghệ hiện đại, VF 3 đang là một trong những mẫu xe điện được quan tâm nhất hiện nay.

🎁 XE NEW 100% CHÍNH HÃNG

✅ Có sẵn xe với nhiều màu sắc lựa chọn.
✅ Hỗ trợ trả góp lên đến 80% giá trị xe.
✅ Hỗ trợ đăng ký, đăng kiểm và giao xe trên toàn quốc.
✅ Bảo hành chính hãng theo tiêu chuẩn VinFast.
✅ Cập nhật báo giá và chương trình bán hàng mới nhất từ VinFast.

✨ Điểm nổi bật của VinFast VF 3

✔️ Thiết kế mini SUV hiện đại, trẻ trung và đậm phong cách cá nhân.
✔️ Kích thước nhỏ gọn, dễ dàng di chuyển và đỗ xe trong đô thị.
✔️ Động cơ điện vận hành êm ái, tiết kiệm chi phí sử dụng.
✔️ Nội thất tối ưu không gian với nhiều tiện nghi phục vụ nhu cầu hằng ngày.
✔️ Phù hợp cho đi học, đi làm, đưa đón gia đình và kinh doanh dịch vụ.

📞 Liên hệ ngay để nhận báo giá VinFast VF 3 mới nhất, tư vấn trả góp, tính chi phí lăn bánh và cập nhật chương trình bán hàng chính hãng. SĐT liên hệ: 076321**** Hiện số"
otodien_B2C,"VINFAST MINIO GREEN NEW 100% – XE ĐIỆN ĐÔ THỊ NHỎ GỌN, TIẾT KIỆM, SẴN SÀNG BÀN GIAO",188 triệu,188000000,0.0,2026.0,0,Mới,0.0,Thuê pin,"⚡ VinFast Minio Green là mẫu xe điện đô thị cỡ nhỏ được phát triển dành cho nhu cầu di chuyển hằng ngày và kinh doanh dịch vụ. Với thiết kế hiện đại, kích thước linh hoạt, chi phí vận hành tiết kiệm cùng khả năng di chuyển thuận tiện trong phố, Minio Green là lựa chọn phù hợp cho cá nhân, gia đình và khách hàng kinh doanh.

🎁 XE NEW 100% CHÍNH HÃNG

✅ Có sẵn tư vấn đặt xe và cập nhật lịch bàn giao mới nhất.
✅ Hỗ trợ trả góp lên đến 80% giá trị xe.
✅ Hỗ trợ đăng ký, đăng kiểm và giao xe trên toàn quốc.
✅ Bảo hành chính hãng theo tiêu chuẩn VinFast.
✅ Cập nhật báo giá và chương trình bán hàng mới nhất từ VinFast.

✨ Điểm nổi bật của VinFast Minio Green

✔️ Thiết kế nhỏ gọn, dễ dàng di chuyển trong đô thị.
✔️ Khoang nội thất tối ưu không gian, đáp ứng nhu cầu sử dụng hằng ngày.
✔️ Động cơ điện vận hành êm ái, tiết kiệm chi phí nhiên liệu và bảo dưỡng.
✔️ Phù hợp cho khách hàng cá nhân, gia đình và kinh doanh dịch vụ.
✔️ Không phát thải, góp phần xây dựng xu hướng giao thông xanh và bền vững.

📞 Liên hệ ngay để nhận báo giá VinFast Minio Green mới nhất, tư vấn trả góp, tính chi phí lăn bánh và cập nhật chính sách bán hàng chính hãng. SĐT liên hệ: 039229**** Hiện số"
otodien_B2C,🎯 VINFAST MINIO GREEN NEW 100% – NHẬN BÁO GIÁ VÀ TƯ VẤN NGAY HÔM NAY :::,188 triệu,188000000,0.0,2026.0,0,Mới,0.0,Thuê pin,"⚡ VinFast Minio Green là mẫu xe điện đô thị cỡ nhỏ được phát triển dành cho nhu cầu di chuyển hằng ngày và kinh doanh dịch vụ. Với thiết kế hiện đại, kích thước linh hoạt, chi phí vận hành tiết kiệm cùng khả năng di chuyển thuận tiện trong phố, Minio Green là lựa chọn phù hợp cho cá nhân, gia đình và khách hàng kinh doanh.

🎁 XE NEW 100% CHÍNH HÃNG

✅ Có sẵn tư vấn đặt xe và cập nhật lịch bàn giao mới nhất.
✅ Hỗ trợ trả góp lên đến 80% giá trị xe.
✅ Hỗ trợ đăng ký, đăng kiểm và giao xe trên toàn quốc.
✅ Bảo hành chính hãng theo tiêu chuẩn VinFast.
✅ Cập nhật báo giá và chương trình bán hàng mới nhất từ VinFast.

✨ Điểm nổi bật của VinFast Minio Green

✔️ Thiết kế nhỏ gọn, dễ dàng di chuyển trong đô thị.
✔️ Khoang nội thất tối ưu không gian, đáp ứng nhu cầu sử dụng hằng ngày.
✔️ Động cơ điện vận hành êm ái, tiết kiệm chi phí nhiên liệu và bảo dưỡng.
✔️ Phù hợp cho khách hàng cá nhân, gia đình và kinh doanh dịch vụ.
✔️ Không phát thải, góp phần xây dựng xu hướng giao thông xanh và bền vững.

📞 Liên hệ ngay để nhận báo giá VinFast Minio Green mới nhất, tư vấn trả góp, tính chi phí lăn bánh và cập nhật chính sách bán hàng chính hãng. SĐT liên hệ: 076321**** Hiện số"
otodien_B2C,"⚡ VINFAST VF 7 NEW 100% – THIẾT KẾ ĐẲNG CẤP, CÔNG NGHỆ THÔNG MINH",840 triệu,840000000,0.0,2026.0,0,Mới,0.0,Thuê pin,"⚡ VinFast VF 7 là mẫu SUV điện hạng C nổi bật với thiết kế Coupe thể thao, ngoại hình cá tính cùng hàng loạt công nghệ thông minh thế hệ mới. Xe mang đến trải nghiệm vận hành mạnh mẽ, khoang nội thất hiện đại và nhiều tính năng an toàn tiên tiến, phù hợp với khách hàng trẻ, gia đình và những người yêu thích xe điện công nghệ cao.

🎁 XE NEW 100% CHÍNH HÃNG

✅ Có sẵn xe với nhiều phiên bản và màu sắc lựa chọn.
✅ Hỗ trợ trả góp lên đến 80% giá trị xe.
✅ Hỗ trợ đăng ký, đăng kiểm và giao xe trên toàn quốc.
✅ Bảo hành chính hãng theo tiêu chuẩn VinFast.
✅ Cập nhật báo giá và chương trình bán hàng mới nhất từ VinFast.

✨ Điểm nổi bật của VinFast VF 7

✔️ Thiết kế SUV Coupe hiện đại, thể thao và khác biệt.
✔️ Nội thất cao cấp với màn hình trung tâm lớn và nhiều tiện nghi thông minh.
✔️ Động cơ điện vận hành mạnh mẽ, tăng tốc nhanh và êm ái.
✔️ Trang bị hệ thống hỗ trợ lái nâng cao (ADAS) cùng nhiều công nghệ an toàn hiện đại.
✔️ Phù hợp cho nhu cầu di chuyển hằng ngày, công tác và những chuyến đi xa.

📞 Liên hệ ngay để nhận báo giá VinFast VF 7 mới nhất, tư vấn trả góp, tính chi phí lăn bánh và cập nhật chương trình bán hàng chính hãng. SĐT liên hệ: 039229**** Hiện số"
otodien_B2C,VinFast Limo Green 2025 - 17000 km,675 triệu,675000000,17000.0,2025.0,1,Đã sử dụng,17000.0,Thuê pin,"Limo Green 2025 đen 1v7 km free sạc k giới hạn hết t6/2027

Xe lên ghế da

Giá: 675tr SĐT liên hệ: 092962**** Hiện số"
otodien_B2C,"🚗 VINFAST VF 7 NEW 100% – SUV ĐIỆN THỂ THAO, CÔNG NGHỆ DẪN ĐẦU, SẴN SÀNG BÀN GIAO",750 triệu,750000000,0.0,2026.0,0,Mới,0.0,Thuê pin,"⚡ VinFast VF 7 là mẫu SUV điện hạng C nổi bật với thiết kế Coupe thể thao, ngoại hình cá tính cùng hàng loạt công nghệ thông minh thế hệ mới. Xe mang đến trải nghiệm vận hành mạnh mẽ, khoang nội thất hiện đại và nhiều tính năng an toàn tiên tiến, phù hợp với khách hàng trẻ, gia đình và những người yêu thích xe điện công nghệ cao.

🎁 XE NEW 100% CHÍNH HÃNG

✅ Có sẵn xe với nhiều phiên bản và màu sắc lựa chọn.
✅ Hỗ trợ trả góp lên đến 80% giá trị xe.
✅ Hỗ trợ đăng ký, đăng kiểm và giao xe trên toàn quốc.
✅ Bảo hành chính hãng theo tiêu chuẩn VinFast.
✅ Cập nhật báo giá và chương trình bán hàng mới nhất từ VinFast.

✨ Điểm nổi bật của VinFast VF 7

✔️ Thiết kế SUV Coupe hiện đại, thể thao và khác biệt.
✔️ Nội thất cao cấp với màn hình trung tâm lớn và nhiều tiện nghi thông minh.
✔️ Động cơ điện vận hành mạnh mẽ, tăng tốc nhanh và êm ái.
✔️ Trang bị hệ thống hỗ trợ lái nâng cao (ADAS) cùng nhiều công nghệ an toàn hiện đại.
✔️ Phù hợp cho nhu cầu di chuyển hằng ngày, công tác và những chuyến đi xa.

📞 Liên hệ ngay để nhận báo giá VinFast VF 7 mới nhất, tư vấn trả góp, tính chi phí lăn bánh và cập nhật chương trình bán hàng chính hãng. SĐT liên hệ: 039229**** Hiện số"
otodien_B2C,🚗 VINFAST VF 3 NEW 100% – MINI SUV ĐIỆN HOT NHẤT HIỆN NAY,278 triệu,278000000,0.0,2026.0,0,Mới,0.0,Thuê pin,"⚡ VinFast VF 3 là mẫu mini SUV thuần điện nổi bật với thiết kế nhỏ gọn, cá tính và khả năng vận hành linh hoạt. Xe phù hợp cho khách hàng trẻ, gia đình nhỏ, người mua xe lần đầu hoặc nhu cầu di chuyển hằng ngày trong đô thị. Với chi phí vận hành tiết kiệm và nhiều công nghệ hiện đại, VF 3 đang là một trong những mẫu xe điện được quan tâm nhất hiện nay.

🎁 XE NEW 100% CHÍNH HÃNG

✅ Có sẵn xe với nhiều màu sắc lựa chọn.
✅ Hỗ trợ trả góp lên đến 80% giá trị xe.
✅ Hỗ trợ đăng ký, đăng kiểm và giao xe trên toàn quốc.
✅ Bảo hành chính hãng theo tiêu chuẩn VinFast.
✅ Cập nhật báo giá và chương trình bán hàng mới nhất từ VinFast.

✨ Điểm nổi bật của VinFast VF 3

✔️ Thiết kế mini SUV hiện đại, trẻ trung và đậm phong cách cá nhân.
✔️ Kích thước nhỏ gọn, dễ dàng di chuyển và đỗ xe trong đô thị.
✔️ Động cơ điện vận hành êm ái, tiết kiệm chi phí sử dụng.
✔️ Nội thất tối ưu không gian với nhiều tiện nghi phục vụ nhu cầu hằng ngày.
✔️ Phù hợp cho đi học, đi làm, đưa đón gia đình và kinh doanh dịch vụ.

📞 Liên hệ ngay để nhận báo giá VinFast VF 3 mới nhất, tư vấn trả góp, tính chi phí lăn bánh và cập nhật chương trình bán hàng chính hãng. SĐT liên hệ: 039229**** Hiện số"
otodien_B2C,VinFast VF5 2024 Plus cũ - 55000 km,395 triệu,395000000,55000.0,2024.0,2,Đã sử dụng,27500.0,Thuê pin,"Vinfast VF5 Plus 2024 Trắng 5v5 km mua pin, biển trắng k dịch vụ

Giá: 395tr SĐT liên hệ: 092962**** Hiện số"
otodien_B2C,VinFast VF8 2023 Plus - 79000 km,650 triệu,650000000,79000.0,2023.0,3,Đã sử dụng,26333.0,Thuê pin,"VF8 plus 2023 pin SDI 
xanh nt nâu da bò
odo 7v9🚗 sẵn hs sang tên
giá áp chính sách còn 650tr🌾
tặng 1 năm bhtv
địa chỉ: Xuân Phương, Hà Nội SĐT liên hệ: 082623**** Hiện số"
otodien_B2C,"💥 VINFAST LIMO GREEN NEW 100% – HỖ TRỢ TRẢ GÓP, GIAO XE TOÀN QUỐC",652 triệu,652000000,0.0,2026.0,0,Mới,0.0,Thuê pin,"⚡ VinFast Limo Green là mẫu MPV điện 7 chỗ thế hệ mới được phát triển dành cho gia đình và khách hàng kinh doanh vận tải. Sở hữu thiết kế hiện đại, khoang nội thất rộng rãi, khả năng vận hành êm ái cùng nhiều công nghệ thông minh, Limo Green mang đến trải nghiệm di chuyển thoải mái, an toàn và tiết kiệm chi phí.

🎁 XE NEW 100% CHÍNH HÃNG

✅ Có sẵn tư vấn đặt xe và cập nhật lịch bàn giao mới nhất.
✅ Hỗ trợ trả góp lên đến 80% giá trị xe.
✅ Hỗ trợ đăng ký, đăng kiểm và giao xe trên toàn quốc.
✅ Bảo hành chính hãng theo tiêu chuẩn VinFast.
✅ Cập nhật báo giá và chính sách bán hàng mới nhất từ VinFast.

✨ Điểm nổi bật của VinFast Limo Green

✔️ Thiết kế MPV điện 7 chỗ hiện đại, phù hợp cho gia đình và kinh doanh dịch vụ.
✔️ Không gian nội thất 3 hàng ghế rộng rãi, tối ưu sự thoải mái trên mọi hành trình.
✔️ Động cơ điện vận hành mạnh mẽ, êm ái và tiết kiệm chi phí sử dụng.
✔️ Trang bị nhiều công nghệ an toàn và tiện nghi hiện đại.
✔️ Chi phí vận hành thấp, không phát thải, thân thiện với môi trường.

📞 Liên hệ ngay để nhận báo giá VinFast Limo Green mới nhất, tư vấn trả góp, tính chi phí lăn bánh và cập nhật chương trình bán hàng chính hãng. SĐT liên hệ: 076321**** Hiện số"
otodien_B2C,"🚗 VINFAST VF MPV 7 NEW 100% – MPV ĐIỆN 7 CHỖ THẾ HỆ MỚI, RỘNG RÃI, SẴN SÀNG BÀN GIAO",750 triệu,750000000,0.0,2026.0,0,Mới,0.0,Thuê pin,"⚡ VinFast VF MPV 7 là mẫu MPV điện 7 chỗ thế hệ mới được VinFast phát triển dành cho gia đình và khách hàng kinh doanh dịch vụ vận tải. Sở hữu thiết kế hiện đại, khoang nội thất rộng rãi cùng nhiều công nghệ thông minh, VF MPV 7 mang đến trải nghiệm di chuyển tiện nghi, an toàn và tiết kiệm chi phí trên mọi hành trình.

🎁 XE NEW 100% CHÍNH HÃNG

✅ Có sẵn tư vấn đặt xe và cập nhật lịch bàn giao mới nhất.
✅ Hỗ trợ trả góp lên đến 80% giá trị xe.
✅ Hỗ trợ đăng ký, đăng kiểm và giao xe trên toàn quốc.
✅ Bảo hành chính hãng theo tiêu chuẩn VinFast.
✅ Cập nhật báo giá và chính sách bán hàng mới nhất từ VinFast.

✨ Điểm nổi bật của VinFast VF MPV 7

✔️ Thiết kế MPV điện 7 chỗ hiện đại, phù hợp cho gia đình và kinh doanh dịch vụ.
✔️ Không gian nội thất 3 hàng ghế rộng rãi, tối ưu sự thoải mái cho mọi hành khách.
✔️ Động cơ điện vận hành mạnh mẽ, êm ái và tiết kiệm chi phí sử dụng.
✔️ Trang bị nhiều công nghệ an toàn và tiện nghi hiện đại.
✔️ Chi phí vận hành thấp, thân thiện với môi trường và phù hợp cho những hành trình dài.

📞 Liên hệ ngay để nhận báo giá VinFast VF MPV 7 mới nhất, tư vấn trả góp, tính chi phí lăn bánh và cập nhật chương trình bán hàng chính hãng. SĐT liên hệ: 039229**** Hiện số"
